Survey,CSA,CBSA,MONCOV,CBSA,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,,5+ units rep
201606,428,47220,C,Vineland-Bridgeton  NJ ,20,20,1866,0,0,0,0,0,0,1,5,666,2,2,30,0,0,0,0,0,0,0,0,0
201606,430,38300, ,Pittsburgh  PA ,86,86,23599,0,0,0,0,0,0,1,68,5576,30,30,9239,0,0,0,0,0,0,0,0,0
201606,430,48260, ,Weirton-Steubenville  WV-OH ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,438,30340, ,Lewiston-Auburn  ME ,5,5,1255,0,0,0,0,0,0,0,0,0,3,3,865,0,0,0,0,0,0,0,0,0
201606,438,38860, ,Portland-South Portland  ME ,129,129,30076,4,8,735,3,11,933,2,15,2051,58,58,13450,2,4,350,2,8,600,0,0,0
201606,440,10540, ,Albany  OR ,25,25,6653,0,0,0,0,0,0,0,0,0,18,18,5318,0,0,0,0,0,0,0,0,0
201606,440,18700, ,Corvallis  OR ,10,10,2560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,440,31020, ,Longview  WA ,14,14,2911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,440,38900, ,Portland-Vancouver-Hillsboro  OR-WA ,740,740,210087,24,48,8649,1,4,414,15,210,20824,568,568,161529,24,48,8649,1,4,414,11,159,15469
201606,440,41420, ,Salem  OR ,42,42,11479,0,0,0,0,0,0,2,14,1298,10,10,2470,0,0,0,0,0,0,0,0,0
201606,444,39380,C,Pueblo  CO ,25,25,4228,0,0,0,0,0,0,0,0,0,25,25,4228,0,0,0,0,0,0,0,0,0
201606,450,20500,C,Durham-Chapel Hill  NC ,304,304,69618,0,0,0,1,4,563,0,0,0,304,304,69618,0,0,0,1,4,563,0,0,0
201606,450,39580,C,Raleigh  NC ,908,908,196152,1,2,340,0,0,0,5,468,60191,838,838,182235,1,2,340,0,0,0,5,468,60191
201606,452,39660, ,Rapid City  SD ,59,59,8778,0,0,0,0,0,0,7,241,24551,51,51,7499,0,0,0,0,0,0,7,241,24551
201606,454,39820, ,Redding  CA ,22,22,4373,0,0,0,0,0,0,0,0,0,22,22,4373,0,0,0,0,0,0,0,0,0
201606,456,16180,C,Carson City  NV ,17,17,4966,0,0,0,0,0,0,0,0,0,17,17,4966,0,0,0,0,0,0,0,0,0
201606,456,39900,C,Reno  NV ,146,146,37358,0,0,0,2,6,944,7,39,4777,145,145,37183,0,0,0,2,6,944,7,39,4777
201606,462,40340, ,Rochester  MN ,44,44,10374,0,0,0,0,0,0,2,77,17739,44,44,10374,0,0,0,0,0,0,2,77,17739
201606,464,40380, ,Rochester  NY ,131,131,29601,1,2,125,3,12,1620,7,147,9845,92,92,22128,1,2,125,3,12,1620,4,117,6408
201606,466,40420, ,Rockford  IL ,57,57,7843,0,0,0,0,0,0,0,0,0,57,57,7843,0,0,0,0,0,0,0,0,0
201606,470,40660, ,Rome  GA ,7,7,1745,0,0,0,0,0,0,0,0,0,7,7,1745,0,0,0,0,0,0,0,0,0
201606,472,40900,C,Sacramento--Roseville--Arden-Arcade  CA ,619,619,183341,6,12,1651,0,0,0,1,24,2697,612,612,181126,6,12,1651,0,0,0,1,24,2697
201606,474,13020, ,Bay City  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,474,33220, ,Midland  MI ,5,5,640,2,4,461,0,0,0,0,0,0,5,5,640,2,4,461,0,0,0,0,0,0
201606,474,40980, ,Saginaw  MI ,10,10,1393,2,4,480,0,0,0,0,0,0,10,10,1393,2,4,480,0,0,0,0,0,0
201606,476,41180, ,St. Louis  MO-IL ,510,510,133767,2,4,530,5,18,4405,15,161,21788,317,317,78979,1,2,280,5,18,4405,12,76,10241
201606,482,36260, ,Ogden-Clearfield  UT ,239,239,57977,1,2,695,1,4,650,6,88,8680,183,183,41886,0,0,0,0,0,0,5,83,7908
201606,482,39340, ,Provo-Orem  UT ,555,555,135626,0,0,0,2,8,862,4,125,18594,548,548,133698,0,0,0,2,8,862,4,125,18594
201606,482,41620, ,Salt Lake City  UT ,438,438,111285,2,4,627,2,6,1001,6,425,53409,246,246,60920,2,4,627,2,6,1001,2,321,42615
201606,488,41860,C,San Francisco-Oakland-Hayward  CA ,457,457,167889,3,6,3177,3,10,1966,24,479,70613,341,341,124952,3,6,3177,3,10,1966,14,372,54605
201606,488,41940,C,San Jose-Sunnyvale-Santa Clara  CA ,275,275,92755,0,0,0,2,6,1440,11,333,46077,248,248,83373,0,0,0,2,6,1440,10,314,42950
201606,488,42100, ,Santa Cruz-Watsonville  CA ,11,11,2369,0,0,0,0,0,0,2,10,1017,0,0,0,0,0,0,0,0,0,0,0,0
201606,488,42220, ,Santa Rosa  CA ,86,86,17937,0,0,0,0,0,0,0,0,0,86,86,17937,0,0,0,0,0,0,0,0,0
201606,488,44700, ,Stockton-Lodi  CA ,174,174,46833,0,0,0,0,0,0,0,0,0,174,174,46833,0,0,0,0,0,0,0,0,0
201606,488,46700, ,Vallejo-Fairfield  CA ,72,72,21043,0,0,0,0,0,0,4,63,9554,72,72,21043,0,0,0,0,0,0,4,63,9554
201606,496,25980, ,Hinesville  GA ,37,37,8637,0,0,0,0,0,0,0,0,0,37,37,8637,0,0,0,0,0,0,0,0,0
201606,496,42340, ,Savannah  GA ,140,140,33272,0,0,0,0,0,0,0,0,0,124,124,30581,0,0,0,0,0,0,0,0,0
201606,500,14740,C,Bremerton-Silverdale  WA ,73,73,23079,0,0,0,1,3,317,0,0,0,73,73,23079,0,0,0,1,3,317,0,0,0
201606,500,34580, ,Mount Vernon-Anacortes  WA ,34,34,7595,0,0,0,0,0,0,0,0,0,19,19,5131,0,0,0,0,0,0,0,0,0
201606,500,36500, ,Olympia-Tumwater  WA ,98,98,21233,0,0,0,0,0,0,3,103,10829,91,91,19531,0,0,0,0,0,0,2,98,10300
201606,500,42660,C,Seattle-Tacoma-Bellevue  WA ,954,954,316200,18,36,7648,17,63,13212,33,1821,221571,855,855,272597,17,34,7232,17,63,13212,28,1711,206984
201606,512,43580, ,Sioux City  IA-NE-SD ,12,12,3480,0,0,0,1,3,0,0,0,0,1,1,350,0,0,0,0,0,0,0,0,0
201606,515,21140, ,Elkhart-Goshen  IN ,29,29,6533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,515,35660, ,Niles-Benton Harbor  MI ,3,3,466,0,0,0,0,0,0,0,0,0,3,3,466,0,0,0,0,0,0,0,0,0
201606,515,43780, ,South Bend-Mishawaka  IN-MI ,23,23,6048,0,0,0,0,0,0,0,0,0,23,23,6048,0,0,0,0,0,0,0,0,0
201606,518,17660, ,Coeur dAlene  ID ,105,105,24693,1,2,209,0,0,0,3,27,1950,34,34,9164,1,2,209,0,0,0,0,0,0
201606,518,44060, ,Spokane-Spokane Valley  WA ,257,257,53975,12,24,3880,0,0,0,14,96,11720,236,236,50185,11,22,3570,0,0,0,13,80,10122
201606,520,44180, ,Springfield  MO ,76,76,17311,1,2,115,0,0,0,3,69,2868,17,17,4615,0,0,0,0,0,0,0,0,0
201606,521,44140, ,Springfield  MA ,3,3,564,1,2,275,0,0,0,0,0,0,2,2,414,1,2,275,0,0,0,0,0,0
201606,522,44100, ,Springfield  IL ,10,10,2639,3,6,915,0,0,0,1,5,292,0,0,0,0,0,0,0,0,0,0,0,0
201606,524,44300, ,State College  PA ,9,9,2844,0,0,0,0,0,0,0,0,0,9,9,2844,0,0,0,0,0,0,0,0,0
201606,532,45060, ,Syracuse  NY ,52,52,12383,0,0,0,0,0,0,1,16,983,51,51,12280,0,0,0,0,0,0,0,0,0
201606,533,45220, ,Tallahassee  FL ,72,72,13544,1,2,340,0,0,0,1,13,1109,17,17,2805,0,0,0,0,0,0,0,0,0
201606,534,45780, ,Toledo  OH ,63,63,18778,0,0,0,0,0,0,0,0,0,61,61,18553,0,0,0,0,0,0,0,0,0
201606,536,46060,C,Tucson  AZ ,219,219,64185,1,2,346,0,0,0,1,18,3178,86,86,24081,0,0,0,0,0,0,0,0,0
201606,538,46140,C,Tulsa  OK ,335,335,71823,2,4,410,0,0,0,3,24,1357,334,334,71760,2,4,410,0,0,0,3,24,1357
201606,540,46340, ,Tyler  TX ,16,16,4478,0,0,0,0,0,0,0,0,0,16,16,4478,0,0,0,0,0,0,0,0,0
201606,545,47260, ,Virginia Beach-Norfolk-Newport News  VA-NC ,366,366,78252,1,2,333,3,9,800,6,75,3735,337,337,74518,1,2,333,3,9,800,5,57,3013
201606,546,47300, ,Visalia-Porterville  CA ,96,96,20876,0,0,0,0,0,0,1,8,700,96,96,20876,0,0,0,0,0,0,1,8,700
201606,548,12580,C,Baltimore-Columbia-Towson  MD ,515,515,114873,1,2,209,0,0,0,5,234,41938,482,482,108730,0,0,0,0,0,0,4,141,26736
201606,548,15680,C,California-Lexington Park  MD ,96,96,18065,0,0,0,0,0,0,0,0,0,96,96,18065,0,0,0,0,0,0,0,0,0
201606,548,16540,C,Chambersburg-Waynesboro  PA ,35,35,7100,0,0,0,0,0,0,0,0,0,33,33,6749,0,0,0,0,0,0,0,0,0
201606,548,25180, ,Hagerstown-Martinsburg  MD-WV ,79,79,15892,0,0,0,0,0,0,0,0,0,79,79,15892,0,0,0,0,0,0,0,0,0
201606,548,47900, ,Washington-Arlington-Alexandria  DC-VA-MD-WV ,1249,1249,285525,3,6,620,0,0,0,23,1323,141957,1170,1170,268973,3,6,620,0,0,0,23,1323,141957
201606,548,49020, ,Winchester  VA-WV ,111,111,15559,0,0,0,0,0,0,0,0,0,110,110,15469,0,0,0,0,0,0,0,0,0
201606,554,48140, ,Wausau  WI ,13,13,2885,0,0,0,0,0,0,0,0,0,1,1,250,0,0,0,0,0,0,0,0,0
201606,556,48620, ,Wichita  KS ,84,84,22189,14,28,2290,0,0,0,2,34,2392,8,8,2249,0,0,0,0,0,0,0,0,0
201606,558,48700, ,Williamsport  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,566,49660, ,Youngstown-Warren-Boardman  OH-PA ,23,23,4693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,10180, ,Abilene  TX ,22,22,5099,0,0,0,0,0,0,0,0,0,22,22,5099,0,0,0,0,0,0,0,0,0
201606,999,10500, ,Albany  GA ,15,15,1779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,10780, ,Alexandria  LA ,23,23,4307,0,0,0,0,0,0,0,0,0,23,23,4307,0,0,0,0,0,0,0,0,0
201606,999,11020, ,Altoona  PA ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,11260,C,Anchorage  AK ,79,79,24629,3,6,873,1,3,523,2,14,2213,4,4,1157,3,6,873,0,0,0,0,0,0
201606,999,11500, ,Anniston-Oxford-Jacksonville  AL ,4,4,662,0,0,0,0,0,0,0,0,0,4,4,662,0,0,0,0,0,0,0,0,0
201606,999,12260, ,Augusta-Richmond County  GA-SC ,275,275,52015,1,2,209,0,0,0,3,73,6728,82,82,18433,1,2,209,0,0,0,1,48,5998
201606,999,12420, ,Austin-Round Rock  TX ,1221,1221,281790,14,28,4235,3,10,676,25,1058,116293,1030,1030,243809,14,28,4235,3,10,676,24,1044,115803
201606,999,12540, ,Bakersfield  CA ,189,189,46844,1,2,112,0,0,0,1,7,643,27,27,4817,1,2,112,0,0,0,0,0,0
201606,999,12620, ,Bangor  ME ,12,12,2459,1,2,266,0,0,0,0,0,0,11,11,2304,1,2,266,0,0,0,0,0,0
201606,999,12940,C,Baton Rouge  LA ,397,397,80580,0,0,0,0,0,0,0,0,0,167,167,29075,0,0,0,0,0,0,0,0,0
201606,999,13140, ,Beaumont-Port Arthur  TX ,45,45,10388,0,0,0,0,0,0,0,0,0,45,45,10388,0,0,0,0,0,0,0,0,0
201606,999,13220,C,Beckley  WV ,6,6,575,0,0,0,0,0,0,0,0,0,6,6,575,0,0,0,0,0,0,0,0,0
201606,999,13380, ,Bellingham  WA ,86,86,24851,3,6,834,1,3,407,2,21,2517,76,76,22547,3,6,834,0,0,0,2,21,2517
201606,999,13740, ,Billings  MT ,53,53,10049,0,0,0,0,0,0,0,0,0,53,53,10049,0,0,0,0,0,0,0,0,0
201606,999,13780, ,Binghamton  NY ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,13900, ,Bismarck  ND ,83,83,18121,0,0,0,0,0,0,1,30,4286,70,70,15029,0,0,0,0,0,0,1,30,4286
201606,999,13980, ,Blacksburg-Christiansburg-Radford  VA ,1,1,205,0,0,0,0,0,0,0,0,0,1,1,205,0,0,0,0,0,0,0,0,0
201606,999,15260, ,Brunswick  GA ,52,52,13653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,15540, ,Burlington-South Burlington  VT ,22,22,5141,3,6,825,0,0,0,3,70,6078,13,13,3199,3,6,825,0,0,0,2,60,5046
201606,999,16220, ,Casper  WY ,20,20,4496,0,0,0,0,0,0,0,0,0,20,20,4496,0,0,0,0,0,0,0,0,0
201606,999,16580, ,Champaign-Urbana  IL ,14,14,3314,0,0,0,0,0,0,1,110,22000,14,14,3314,0,0,0,0,0,0,1,110,22000
201606,999,16700,C,Charleston-North Charleston  SC ,457,457,118733,0,0,0,0,0,0,4,133,6943,245,245,63912,0,0,0,0,0,0,0,0,0
201606,999,16820, ,Charlottesville  VA ,51,51,16871,0,0,0,0,0,0,15,182,19872,44,44,15344,0,0,0,0,0,0,13,167,17655
201606,999,16940, ,Cheyenne  WY ,41,41,7531,0,0,0,0,0,0,0,0,0,41,41,7531,0,0,0,0,0,0,0,0,0
201606,999,17020, ,Chico  CA ,40,40,8309,0,0,0,8,32,2384,0,0,0,40,40,8309,0,0,0,8,32,2384,0,0,0
201606,999,17300,C,Clarksville  TN-KY ,121,121,17721,3,6,210,0,0,0,0,0,0,119,119,17579,3,6,210,0,0,0,0,0,0
201606,999,17780, ,College Station-Bryan  TX ,90,90,19165,0,0,0,0,0,0,0,0,0,90,90,19165,0,0,0,0,0,0,0,0,0
201606,999,17820,C,Colorado Springs  CO ,384,384,155165,1,2,220,0,0,0,1,24,2598,384,384,155165,0,0,0,0,0,0,1,24,2598
201606,999,18880,C,Crestview-Fort Walton Beach-Destin  FL ,218,218,69970,0,0,0,0,0,0,0,0,0,213,213,69166,0,0,0,0,0,0,0,0,0
201606,999,19060, ,Cumberland  MD-WV ,3,3,360,0,0,0,0,0,0,0,0,0,3,3,360,0,0,0,0,0,0,0,0,0
201606,999,19180, ,Danville  IL ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,19500, ,Decatur  IL ,7,7,1470,0,0,0,0,0,0,0,0,0,6,6,1268,0,0,0,0,0,0,0,0,0
201606,999,20220, ,Dubuque  IA ,14,14,2859,0,0,0,0,0,0,0,0,0,14,14,2859,0,0,0,0,0,0,0,0,0
201606,999,20260, ,Duluth  MN-WI ,11,11,1693,0,0,0,0,0,0,0,0,0,9,9,1306,0,0,0,0,0,0,0,0,0
201606,999,20940, ,El Centro  CA ,15,15,3115,0,0,0,0,0,0,0,0,0,15,15,3115,0,0,0,0,0,0,0,0,0
201606,999,21420, ,Enid  OK ,4,4,935,0,0,0,0,0,0,0,0,0,4,4,935,0,0,0,0,0,0,0,0,0
201606,999,21660, ,Eugene  OR ,49,49,11549,1,2,501,0,0,0,1,16,2000,30,30,6692,1,2,501,0,0,0,1,16,2000
201606,999,21780, ,Evansville  IN-KY ,76,76,15653,2,4,330,0,0,0,0,0,0,76,76,15653,2,4,330,0,0,0,0,0,0
201606,999,21820,C,Fairbanks  AK ,7,7,1881,0,0,0,0,0,0,0,0,0,7,7,1881,0,0,0,0,0,0,0,0,0
201606,999,22140,C,Farmington  NM ,11,11,2406,0,0,0,0,0,0,0,0,0,4,4,818,0,0,0,0,0,0,0,0,0
201606,999,22220, ,Fayetteville-Springdale-Rogers  AR-MO ,271,271,66804,0,0,0,1,3,234,1,11,788,196,196,51132,0,0,0,1,3,234,0,0,0
201606,999,22380, ,Flagstaff  AZ ,36,36,8983,3,6,946,0,0,0,0,0,0,36,36,8983,3,6,946,0,0,0,0,0,0
201606,999,22500, ,Florence  SC ,27,27,4241,1,2,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,22520, ,Florence-Muscle Shoals  AL ,19,19,2350,0,0,0,0,0,0,11,56,3844,9,9,1168,0,0,0,0,0,0,11,56,3844
201606,999,22540, ,Fond du Lac  WI ,10,10,2073,0,0,0,0,0,0,1,5,545,8,8,1526,0,0,0,0,0,0,0,0,0
201606,999,22660,C,Fort Collins  CO ,143,143,43078,2,4,608,3,12,902,10,208,28932,141,141,42638,2,4,608,3,12,902,10,208,28932
201606,999,22900, ,Fort Smith  AR-OK ,31,31,6143,10,20,1658,0,0,0,6,96,4618,21,21,5182,10,20,1658,0,0,0,6,96,4618
201606,999,23460, ,Gadsden  AL ,4,4,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,24220, ,Grand Forks  ND-MN ,17,17,4402,0,0,0,0,0,0,0,0,0,17,17,4402,0,0,0,0,0,0,0,0,0
201606,999,24260, ,Grand Island  NE ,10,10,1826,0,0,0,0,0,0,0,0,0,10,10,1826,0,0,0,0,0,0,0,0,0
201606,999,24300,C,Grand Junction  CO ,38,38,9125,0,0,0,0,0,0,0,0,0,38,38,9125,0,0,0,0,0,0,0,0,0
201606,999,24500, ,Great Falls  MT ,19,19,5222,0,0,0,0,0,0,0,0,0,19,19,5222,0,0,0,0,0,0,0,0,0
201606,999,25060, ,Gulfport-Biloxi-Pascagoula  MS ,146,146,22662,0,0,0,1,4,401,1,12,1016,77,77,12541,0,0,0,0,0,0,0,0,0
201606,999,25620, ,Hattiesburg  MS ,10,10,364,0,0,0,0,0,0,1,7,161,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,25940, ,Hilton Head Island-Bluffton-Beaufort  SC ,49,49,15151,0,0,0,0,0,0,0,0,0,28,28,10041,0,0,0,0,0,0,0,0,0
201606,999,26140, ,Homosassa Springs  FL ,35,35,7742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,26380, ,Houma-Thibodaux  LA ,51,51,9824,0,0,0,0,0,0,0,0,0,51,51,9824,0,0,0,0,0,0,0,0,0
201606,999,27100, ,Jackson  MI ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,27340,C,Jacksonville  NC ,54,54,7666,0,0,0,0,0,0,0,0,0,51,51,7111,0,0,0,0,0,0,0,0,0
201606,999,27980,C,Kahului-Wailuku-Lahaina  HI ,18,18,4924,0,0,0,0,0,0,0,0,0,18,18,4924,0,0,0,0,0,0,0,0,0
201606,999,28420,C,Kennewick-Richland  WA ,138,138,37830,0,0,0,0,0,0,0,0,0,65,65,16756,0,0,0,0,0,0,0,0,0
201606,999,28660,C,Killeen-Temple  TX ,210,210,24576,13,26,1972,0,0,0,1,6,822,168,168,15797,12,24,1838,0,0,0,0,0,0
201606,999,29100, ,La Crosse-Onalaska  WI-MN ,20,20,5673,0,0,0,0,0,0,0,0,0,20,20,5673,0,0,0,0,0,0,0,0,0
201606,999,29460, ,Lakeland-Winter Haven  FL ,288,288,60623,6,12,948,0,0,0,18,300,12204,288,288,60623,6,12,948,0,0,0,18,300,12204
201606,999,29540, ,Lancaster  PA ,10,10,1759,0,0,0,0,0,0,0,0,0,8,8,1356,0,0,0,0,0,0,0,0,0
201606,999,29700, ,Laredo  TX ,105,105,15344,0,0,0,1,3,143,2,67,4188,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,30020, ,Lawton  OK ,6,6,1225,0,0,0,0,0,0,0,0,0,6,6,1225,0,0,0,0,0,0,0,0,0
201606,999,30300, ,Lewiston  ID-WA ,1,1,123,0,0,0,0,0,0,0,0,0,1,1,123,0,0,0,0,0,0,0,0,0
201606,999,30860, ,Logan  UT-ID ,14,14,3245,0,0,0,0,0,0,0,0,0,13,13,3015,0,0,0,0,0,0,0,0,0
201606,999,31340, ,Lynchburg  VA ,38,38,8723,0,0,0,0,0,0,0,0,0,33,33,7936,0,0,0,0,0,0,0,0,0
201606,999,33540,C,Missoula  MT ,31,31,5842,1,2,170,1,3,79,3,54,4967,31,31,5842,1,2,170,1,3,79,3,54,4967
201606,999,33860, ,Montgomery  AL ,59,59,10249,0,0,0,0,0,0,7,80,10500,59,59,10249,0,0,0,0,0,0,7,80,10500
201606,999,36100, ,Ocala  FL ,135,135,24620,0,0,0,0,0,0,0,0,0,135,135,24620,0,0,0,0,0,0,0,0,0
201606,999,36980, ,Owensboro  KY ,31,31,2797,0,0,0,0,0,0,0,0,81,31,31,2797,0,0,0,0,0,0,0,0,81
201606,999,37340, ,Palm Bay-Melbourne-Titusville  FL ,147,147,48708,0,0,0,0,0,0,0,0,0,147,147,48708,0,0,0,0,0,0,0,0,0
201606,999,37460, ,Panama City  FL ,46,46,11040,0,0,0,0,0,0,0,0,0,44,44,10303,0,0,0,0,0,0,0,0,0
201606,999,38060,C,Phoenix-Mesa-Scottsdale  AZ ,1946,1946,509686,21,42,4063,4,15,2858,44,2056,171743,1908,1908,501055,21,42,4063,4,15,2858,44,2056,171743
201606,999,38340, ,Pittsfield  MA ,2,2,486,0,0,0,0,0,0,0,0,0,2,2,486,0,0,0,0,0,0,0,0,0
201606,999,38540, ,Pocatello  ID ,16,16,2381,0,0,0,0,0,0,0,0,0,11,11,1350,0,0,0,0,0,0,0,0,0
201606,999,39140, ,Prescott  AZ ,139,139,35457,1,2,310,0,0,0,0,0,0,139,139,35457,1,2,310,0,0,0,0,0,0
201606,999,40060, ,Richmond  VA ,381,381,72508,1,2,193,2,8,1207,21,123,3636,340,340,66139,0,0,0,2,8,1207,19,96,2140
201606,999,41100, ,St. George  UT ,109,109,21643,0,0,0,0,0,0,0,0,0,109,109,21643,0,0,0,0,0,0,0,0,0
201606,999,41500, ,Salinas  CA ,28,28,7477,0,0,0,0,0,0,1,5,578,26,26,7112,0,0,0,0,0,0,0,0,0
201606,999,41540, ,Salisbury  MD-DE ,216,216,30790,5,10,1372,1,4,555,1,5,697,213,213,30159,5,10,1372,1,4,555,1,5,697
201606,999,41660,C,San Angelo  TX ,17,17,3230,0,0,0,0,0,0,0,0,0,17,17,3230,0,0,0,0,0,0,0,0,0
201606,999,41700,C,San Antonio-New Braunfels  TX ,633,633,143433,0,0,0,0,0,0,29,147,15508,582,582,136207,0,0,0,0,0,0,27,135,13548
201606,999,41740,C,San Diego-Carlsbad  CA ,274,274,80725,7,14,2424,4,12,2006,27,775,104025,269,269,79693,7,14,2424,3,9,1462,25,763,102090
201606,999,42020, ,San Luis Obispo-Paso Robles-Arroyo Grande  CA ,33,33,13746,0,0,0,1,4,1239,0,0,0,33,33,13746,0,0,0,1,4,1239,0,0,0
201606,999,42200, ,Santa Maria-Santa Barbara  CA ,3,3,2725,0,0,0,0,0,0,2,13,1434,3,3,2725,0,0,0,0,0,0,2,13,1434
201606,999,42540, ,Scranton--Wilkes-Barre--Hazleton  PA ,6,6,1782,0,0,0,0,0,0,0,0,0,6,6,1782,0,0,0,0,0,0,0,0,0
201606,999,43100, ,Sheboygan  WI ,1,1,325,0,0,0,0,0,0,0,0,0,1,1,325,0,0,0,0,0,0,0,0,0
201606,999,43340, ,Shreveport-Bossier City  LA ,91,91,19635,0,0,0,0,0,0,1,8,611,57,57,13498,0,0,0,0,0,0,0,0,0
201606,999,43420, ,Sierra Vista-Douglas  AZ ,17,17,3005,0,0,0,0,0,0,0,0,0,17,17,3005,0,0,0,0,0,0,0,0,0
201606,999,43620, ,Sioux Falls  SD ,184,184,36052,0,0,0,1,4,457,0,0,0,179,179,35326,0,0,0,1,4,457,0,0,0
201606,999,44940,C,Sumter  SC ,31,31,4355,0,0,0,0,0,0,1,30,3200,31,31,4355,0,0,0,0,0,0,1,30,3200
201606,999,45300,C,Tampa-St. Petersburg-Clearwater  FL ,1097,1097,327299,3,6,436,2,8,1192,12,573,100019,1090,1090,324766,3,6,436,2,8,1192,11,555,98271
201606,999,45460, ,Terre Haute  IN ,2,2,315,2,4,328,1,4,212,1,5,553,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,45500, ,Texarkana  TX-AR ,6,6,872,0,0,0,0,0,0,0,0,0,2,2,295,0,0,0,0,0,0,0,0,0
201606,999,45820, ,Topeka  KS ,31,31,6325,3,6,450,0,0,0,0,0,0,25,25,5487,3,6,450,0,0,0,0,0,0
201606,999,46220, ,Tuscaloosa  AL ,43,43,11159,0,0,0,0,0,0,8,216,20343,43,43,11159,0,0,0,0,0,0,8,216,20343
201606,999,46520,C,Urban Honolulu  HI ,52,52,23671,0,0,0,0,0,0,1,423,114378,52,52,23671,0,0,0,0,0,0,1,423,114378
201606,999,46540, ,Utica-Rome  NY ,3,3,356,0,0,0,0,0,0,0,0,0,2,2,250,0,0,0,0,0,0,0,0,0
201606,999,46660, ,Valdosta  GA ,53,53,8908,1,2,133,0,0,0,1,5,263,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,47380, ,Waco  TX ,41,41,8894,8,16,1556,0,0,0,0,0,0,41,41,8894,8,16,1556,0,0,0,0,0,0
201606,999,47460, ,Walla Walla  WA ,17,17,4116,0,0,0,0,0,0,0,0,0,17,17,4116,0,0,0,0,0,0,0,0,0
201606,999,47940, ,Waterloo-Cedar Falls  IA ,15,15,3612,0,0,0,0,0,0,2,54,7401,15,15,3612,0,0,0,0,0,0,2,54,7401
201606,999,48060, ,Watertown-Fort Drum  NY ,16,16,1569,0,0,0,0,0,0,0,0,0,2,2,150,0,0,0,0,0,0,0,0,0
201606,999,48300, ,Wenatchee  WA ,47,47,10053,0,0,0,0,0,0,0,0,0,47,47,10053,0,0,0,0,0,0,0,0,0
201606,999,48540, ,Wheeling  WV-OH ,1,1,243,0,0,0,0,0,0,0,0,0,1,1,243,0,0,0,0,0,0,0,0,0
201606,999,48660, ,Wichita Falls  TX ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201606,999,48900, ,Wilmington  NC ,113,113,24646,0,0,0,0,0,0,0,0,0,113,113,24646,0,0,0,0,0,0,0,0,0
201606,999,49420, ,Yakima  WA ,32,32,9051,1,2,340,0,0,0,0,0,0,16,16,5610,1,2,340,0,0,0,0,0,0
201606,999,49740, ,Yuma  AZ ,94,94,14972,0,0,0,0,0,0,0,0,0,79,79,13660,0,0,0,0,0,0,0,0,0
